time_period,time_identifier,geographic_level,country_code,country_name,itt_subject,itt_route,itt_program_type,num_candidates,num_accepted,perc_accepted_candidates_on_route,in_cycle_accepted_candidates,in_cycle_acceptance_rate
202425,Academic year,National,E92000001,England,Others,PG Salaried School Direct,SCITT,97,9,3,10,10
202425,Academic year,National,E92000001,England,Others,PG Salaried School Direct,Total,97,9,3,10,10
202425,Academic year,National,E92000001,England,Others,PG Total,HEI,1214,214,64,255,21
202425,Academic year,National,E92000001,England,Others,PG Total,SCITT,537,122,36,154,29
202425,Academic year,National,E92000001,England,Others,PG Total,Total,1538,336,100,409,27
202425,Academic year,National,E92000001,England,Others,Total,HEI,1214,214,64,255,21
202425,Academic year,National,E92000001,England,Others,Total,SCITT,537,122,36,154,29
202425,Academic year,National,E92000001,England,Others,Total,Total,1538,336,100,409,27
202425,Academic year,National,E92000001,England,Physical Education,PG fee-funded,HEI,2737,868,61,1002,37
202425,Academic year,National,E92000001,England,Physical Education,PG fee-funded,SCITT,1253,486,34,556,44
202425,Academic year,National,E92000001,England,Physical Education,PG fee-funded,Total,3204,1354,96,1558,49
202425,Academic year,National,E92000001,England,Physical Education,PG Salaried PGTA,HEI,47,6,0,6,13
202425,Academic year,National,E92000001,England,Physical Education,PG Salaried PGTA,SCITT,244,36,3,42,17
202425,Academic year,National,E92000001,England,Physical Education,PG Salaried PGTA,Total,279,42,3,48,17
202425,Academic year,National,E92000001,England,Physical Education,PG Salaried School Direct,HEI,18,3,0,x,x
202425,Academic year,National,E92000001,England,Physical Education,PG Salaried School Direct,SCITT,133,14,1,15,11
202425,Academic year,National,E92000001,England,Physical Education,PG Salaried School Direct,Total,143,17,1,19,13
202425,Academic year,National,E92000001,England,Physical Education,PG Total,HEI,2767,877,62,1012,37
202425,Academic year,National,E92000001,England,Physical Education,PG Total,SCITT,1429,536,38,613,43
202425,Academic year,National,E92000001,England,Physical Education,PG Total,Total,3360,1413,100,1625,48
202425,Academic year,National,E92000001,England,Physical Education,Total,HEI,2767,877,62,1012,37
202425,Academic year,National,E92000001,England,Physical Education,Total,SCITT,1429,536,38,613,43
202425,Academic year,National,E92000001,England,Physical Education,Total,Total,3360,1413,100,1625,48
202425,Academic year,National,E92000001,England,Physics,PG fee-funded,HEI,4435,605,67,887,20
202425,Academic year,National,E92000001,England,Physics,PG fee-funded,SCITT,1088,257,28,308,28
202425,Academic year,National,E92000001,England,Physics,PG fee-funded,Total,4928,862,95,1195,24
202425,Academic year,National,E92000001,England,Physics,PG Salaried PGTA,HEI,17,3,0,x,x
202425,Academic year,National,E92000001,England,Physics,PG Salaried PGTA,SCITT,201,13,1,17,8
202425,Academic year,National,E92000001,England,Physics,PG Salaried PGTA,Total,213,16,2,20,9
202425,Academic year,National,E92000001,England,Physics,PG Salaried School Direct,HEI,129,3,0,3,2
202425,Academic year,National,E92000001,England,Physics,PG Salaried School Direct,SCITT,1561,25,3,26,2
202425,Academic year,National,E92000001,England,Physics,PG Salaried School Direct,Total,1601,28,3,29,2
202425,Academic year,National,E92000001,England,Physics,PG Total,HEI,4497,611,67,893,20
202425,Academic year,National,E92000001,England,Physics,PG Total,SCITT,2509,295,33,351,14
202425,Academic year,National,E92000001,England,Physics,PG Total,Total,5363,906,100,1244,23
202425,Academic year,National,E92000001,England,Physics,Total,HEI,4497,611,67,893,20
202425,Academic year,National,E92000001,England,Physics,Total,SCITT,2509,295,33,351,14
202425,Academic year,National,E92000001,England,Physics,Total,Total,5363,906,100,1244,23
202425,Academic year,National,E92000001,England,Primary,PG fee-funded,HEI,13575,5082,58,5999,44
202425,Academic year,National,E92000001,England,Primary,PG fee-funded,SCITT,7499,2806,32,3383,45
202425,Academic year,National,E92000001,England,Primary,PG fee-funded,Total,17017,7888,90,9382,55
202425,Academic year,National,E92000001,England,Primary,PG Salaried PGTA,HEI,1198,116,1,116,10
202425,Academic year,National,E92000001,England,Primary,PG Salaried PGTA,SCITT,3307,619,7,738,22
202425,Academic year,National,E92000001,England,Primary,PG Salaried PGTA,Total,3882,735,8,854,22
202425,Academic year,National,E92000001,England,Primary,PG Salaried School Direct,HEI,255,32,0,32,13
202425,Academic year,National,E92000001,England,Primary,PG Salaried School Direct,SCITT,1405,125,1,141,10
202425,Academic year,National,E92000001,England,Primary,PG Salaried School Direct,Total,1558,157,2,173,11
202425,Academic year,National,E92000001,England,Primary,PG Total,HEI,14429,5230,60,6147,43
202425,Academic year,National,E92000001,England,Primary,PG Total,SCITT,9907,3550,40,4262,43
202425,Academic year,National,E92000001,England,Primary,PG Total,Total,19237,8780,100,10409,54
202425,Academic year,National,E92000001,England,Primary,Total,HEI,14429,5230,60,6147,43
202425,Academic year,National,E92000001,England,Primary,Total,SCITT,9907,3550,40,4262,43
202425,Academic year,National,E92000001,England,Primary,Total,Total,19237,8780,100,10409,54
202425,Academic year,National,E92000001,England,Religious Education,PG fee-funded,HEI,902,219,55,263,29
202425,Academic year,National,E92000001,England,Religious Education,PG fee-funded,SCITT,461,131,33,157,34
202425,Academic year,National,E92000001,England,Religious Education,PG fee-funded,Total,1158,350,88,420,36
202425,Academic year,National,E92000001,England,Religious Education,PG Salaried PGTA,HEI,15,2,1,x,x
202425,Academic year,National,E92000001,England,Religious Education,PG Salaried PGTA,SCITT,144,20,5,23,16
202425,Academic year,National,E92000001,England,Religious Education,PG Salaried PGTA,Total,151,22,6,25,17
202425,Academic year,National,E92000001,England,Religious Education,PG Salaried School Direct,HEI,21,7,2,x,x
202425,Academic year,National,E92000001,England,Religious Education,PG Salaried School Direct,SCITT,271,20,5,23,8
202425,Academic year,National,E92000001,England,Religious Education,PG Salaried School Direct,Total,285,27,7,30,11
202425,Academic year,National,E92000001,England,Religious Education,PG Total,HEI,927,228,57,272,29
202425,Academic year,National,E92000001,England,Religious Education,PG Total,SCITT,763,171,43,203,27
202425,Academic year,National,E92000001,England,Religious Education,PG Total,Total,1389,399,100,475,34
202425,Academic year,National,E92000001,England,Religious Education,Total,HEI,927,228,57,272,29
202425,Academic year,National,E92000001,England,Religious Education,Total,SCITT,763,171,43,203,27
202425,Academic year,National,E92000001,England,Religious Education,Total,Total,1389,399,100,475,34
202425,Academic year,National,E92000001,England,Secondary,PG fee-funded,HEI,29354,8613,59,10253,35
202425,Academic year,National,E92000001,England,Secondary,PG fee-funded,SCITT,13811,4972,34,5827,42
202425,Academic year,National,E92000001,England,Secondary,PG fee-funded,Total,34382,13585,93,16080,47
202425,Academic year,National,E92000001,England,Secondary,PG Salaried PGTA,HEI,361,30,0,32,9
202425,Academic year,National,E92000001,England,Secondary,PG Salaried PGTA,SCITT,3194,408,3,459,14
202425,Academic year,National,E92000001,England,Secondary,PG Salaried PGTA,Total,3414,438,3,491,14
202425,Academic year,National,E92000001,England,Secondary,PG Salaried School Direct,HEI,944,64,0,67,7
202425,Academic year,National,E92000001,England,Secondary,PG Salaried School Direct,SCITT,7682,575,4,633,8
202425,Academic year,National,E92000001,England,Secondary,PG Salaried School Direct,Total,8019,639,4,700,9
202425,Academic year,National,E92000001,England,Secondary,PG Total,HEI,29957,8707,59,10352,35
202425,Academic year,National,E92000001,England,Secondary,PG Total,SCITT,20509,5955,41,6919,34
202425,Academic year,National,E92000001,England,Secondary,PG Total,Total,37561,14662,100,17271,46
202425,Academic year,National,E92000001,England,Secondary,Total,HEI,29957,8707,59,10352,35
202425,Academic year,National,E92000001,England,Secondary,Total,SCITT,20509,5955,41,6919,34
202425,Academic year,National,E92000001,England,Secondary,Total,Total,37561,14662,100,17271,46
202425,Academic year,National,E92000001,England,STEM Subjects,PG fee-funded,HEI,14753,3183,57,3940,27
202425,Academic year,National,E92000001,England,STEM Subjects,PG fee-funded,SCITT,5971,1954,35,2295,38
202425,Academic year,National,E92000001,England,STEM Subjects,PG fee-funded,Total,16926,5137,93,6235,37
202425,Academic year,National,E92000001,England,STEM Subjects,PG Salaried PGTA,HEI,75,6,0,6,8
202425,Academic year,National,E92000001,England,STEM Subjects,PG Salaried PGTA,SCITT,1350,121,2,140,10
202425,Academic year,National,E92000001,England,STEM Subjects,PG Salaried PGTA,Total,1386,127,2,146,11
202425,Academic year,National,E92000001,England,STEM Subjects,PG Salaried School Direct,HEI,514,22,0,24,5
202425,Academic year,National,E92000001,England,STEM Subjects,PG Salaried School Direct,SCITT,5002,258,5,283,6
202425,Academic year,National,E92000001,England,STEM Subjects,PG Salaried School Direct,Total,5145,280,5,307,6
202425,Academic year,National,E92000001,England,STEM Subjects,PG Total,HEI,15020,3211,58,3970,26
202425,Academic year,National,E92000001,England,STEM Subjects,PG Total,SCITT,10250,2333,42,2718,27
202425,Academic year,National,E92000001,England,STEM Subjects,PG Total,Total,18592,5544,100,6688,36
202425,Academic year,National,E92000001,England,STEM Subjects,Total,HEI,15020,3211,58,3970,26
202425,Academic year,National,E92000001,England,STEM Subjects,Total,SCITT,10250,2333,42,2718,27
202425,Academic year,National,E92000001,England,STEM Subjects,Total,Total,18592,5544,100,6688,36
202425,Academic year,National,E92000001,England,Total,PG fee-funded,HEI,39910,13695,58,16252,41
202425,Academic year,National,E92000001,England,Total,PG fee-funded,SCITT,20547,7778,33,9210,45
202425,Academic year,National,E92000001,England,Total,PG fee-funded,Total,47622,21473,92,25462,53
202425,Academic year,National,E92000001,England,Total,PG Salaried PGTA,HEI,1545,146,1,148,10
202425,Academic year,National,E92000001,England,Total,PG Salaried PGTA,SCITT,6292,1027,4,1197,19
202425,Academic year,National,E92000001,England,Total,PG Salaried PGTA,Total,7050,1173,5,1345,19
202425,Academic year,National,E92000001,England,Total,PG Salaried School Direct,HEI,1193,96,0,99,8
202425,Academic year,National,E92000001,England,Total,PG Salaried School Direct,SCITT,8946,700,3,774,9
202425,Academic year,National,E92000001,England,Total,PG Salaried School Direct,Total,9408,796,3,873,9
202425,Academic year,National,E92000001,England,Total,PG Total,HEI,41265,13937,59,16499,40
202425,Academic year,National,E92000001,England,Total,PG Total,SCITT,29109,9505,41,11181,38
202425,Academic year,National,E92000001,England,Total,PG Total,Total,52405,23442,100,27680,53
202425,Academic year,National,E92000001,England,Total,Total,HEI,41265,13937,59,16499,40
202425,Academic year,National,E92000001,England,Total,Total,SCITT,29109,9505,41,11181,38
202425,Academic year,National,E92000001,England,Total,Total,Total,52405,23442,100,27680,53
202526,Academic year,National,E92000001,England,Art & Design,PG fee-funded,HEI,1527,546,62,603,39
202526,Academic year,National,E92000001,England,Art & Design,PG fee-funded,SCITT,876,312,35,378,43
202526,Academic year,National,E92000001,England,Art & Design,PG fee-funded,Total,1902,858,97,981,52
202526,Academic year,National,E92000001,England,Art & Design,PG Salaried PGTA,HEI,23,1,0,x,x
202526,Academic year,National,E92000001,England,Art & Design,PG Salaried PGTA,SCITT,133,9,1,9,7
202526,Academic year,National,E92000001,England,Art & Design,PG Salaried PGTA,Total,150,10,1,10,7
202526,Academic year,National,E92000001,England,Art & Design,PG Salaried School Direct,HEI,13,1,0,x,x
202526,Academic year,National,E92000001,England,Art & Design,PG Salaried School Direct,SCITT,271,16,2,17,6
202526,Academic year,National,E92000001,England,Art & Design,PG Salaried School Direct,Total,276,17,2,18,7
202526,Academic year,National,E92000001,England,Art & Design,PG Total,HEI,1546,548,62,605,39
202526,Academic year,National,E92000001,England,Art & Design,PG Total,SCITT,1121,337,38,404,36
202526,Academic year,National,E92000001,England,Art & Design,PG Total,Total,2070,885,100,1009,49
202526,Academic year,National,E92000001,England,Art & Design,Total,HEI,1546,548,62,605,39
202526,Academic year,National,E92000001,England,Art & Design,Total,SCITT,1121,337,38,404,36
202526,Academic year,National,E92000001,England,Art & Design,Total,Total,2070,885,100,1009,49
202526,Academic year,National,E92000001,England,Art & Design,UG Teacher Degree Apprenticeship,HEI,0,0,0,0,0
202526,Academic year,National,E92000001,England,Art & Design,UG Teacher Degree Apprenticeship,SCITT,0,0,0,0,0
202526,Academic year,National,E92000001,England,Art & Design,UG Teacher Degree Apprenticeship,Total,0,0,0,0,0
202526,Academic year,National,E92000001,England,Biology,PG fee-funded,HEI,3195,778,57,898,28
202526,Academic year,National,E92000001,England,Biology,PG fee-funded,SCITT,1576,526,39,622,39
202526,Academic year,National,E92000001,England,Biology,PG fee-funded,Total,3795,1304,96,1520,40
202526,Academic year,National,E92000001,England,Biology,PG Salaried PGTA,HEI,45,0,0,0,0
202526,Academic year,National,E92000001,England,Biology,PG Salaried PGTA,SCITT,223,14,1,18,8
202526,Academic year,National,E92000001,England,Biology,PG Salaried PGTA,Total,258,14,1,18,7
202526,Academic year,National,E92000001,England,Biology,PG Salaried School Direct,HEI,32,1,0,1,3
202526,Academic year,National,E92000001,England,Biology,PG Salaried School Direct,SCITT,819,41,3,44,5
202526,Academic year,National,E92000001,England,Biology,PG Salaried School Direct,Total,829,42,3,45,5
202526,Academic year,National,E92000001,England,Biology,PG Total,HEI,3244,779,57,899,28
202526,Academic year,National,E92000001,England,Biology,PG Total,SCITT,2216,581,43,684,31
202526,Academic year,National,E92000001,England,Biology,PG Total,Total,4201,1360,100,1583,38
202526,Academic year,National,E92000001,England,Biology,Total,HEI,3244,779,57,899,28
202526,Academic year,National,E92000001,England,Biology,Total,SCITT,2216,581,43,684,31
202526,Academic year,National,E92000001,England,Biology,Total,Total,4201,1360,100,1583,38
202526,Academic year,National,E92000001,England,Biology,UG Teacher Degree Apprenticeship,HEI,0,0,0,0,0
202526,Academic year,National,E92000001,England,Biology,UG Teacher Degree Apprenticeship,SCITT,0,0,0,0,0
202526,Academic year,National,E92000001,England,Biology,UG Teacher Degree Apprenticeship,Total,0,0,0,0,0
202526,Academic year,National,E92000001,England,Business Studies,PG fee-funded,HEI,804,139,63,176,22
202526,Academic year,National,E92000001,England,Business Studies,PG fee-funded,SCITT,337,56,26,78,23
202526,Academic year,National,E92000001,England,Business Studies,PG fee-funded,Total,969,195,89,254,26
202526,Academic year,National,E92000001,England,Business Studies,PG Salaried PGTA,HEI,7,1,0,x,x
202526,Academic year,National,E92000001,England,Business Studies,PG Salaried PGTA,SCITT,204,18,8,20,10
202526,Academic year,National,E92000001,England,Business Studies,PG Salaried PGTA,Total,205,19,9,21,10
202526,Academic year,National,E92000001,England,Business Studies,PG Salaried School Direct,HEI,5,1,0,x,x
202526,Academic year,National,E92000001,England,Business Studies,PG Salaried School Direct,SCITT,215,4,2,6,3
202526,Academic year,National,E92000001,England,Business Studies,PG Salaried School Direct,Total,217,5,2,8,4
202526,Academic year,National,E92000001,England,Business Studies,PG Total,HEI,813,141,64,179,22
202526,Academic year,National,E92000001,England,Business Studies,PG Total,SCITT,571,78,36,104,18
202526,Academic year,National,E92000001,England,Business Studies,PG Total,Total,1147,219,100,283,25
202526,Academic year,National,E92000001,England,Business Studies,Total,HEI,813,141,64,179,22
202526,Academic year,National,E92000001,England,Business Studies,Total,SCITT,571,78,36,104,18
202526,Academic year,National,E92000001,England,Business Studies,Total,Total,1147,219,100,283,25
202526,Academic year,National,E92000001,England,Business Studies,UG Teacher Degree Apprenticeship,HEI,0,0,0,0,0
202526,Academic year,National,E92000001,England,Business Studies,UG Teacher Degree Apprenticeship,SCITT,0,0,0,0,0
202526,Academic year,National,E92000001,England,Business Studies,UG Teacher Degree Apprenticeship,Total,0,0,0,0,0
202526,Academic year,National,E92000001,England,Chemistry,PG fee-funded,HEI,2262,472,53,537,24
202526,Academic year,National,E92000001,England,Chemistry,PG fee-funded,SCITT,928,337,38,389,42
202526,Academic year,National,E92000001,England,Chemistry,PG fee-funded,Total,2660,809,91,926,35
202526,Academic year,National,E92000001,England,Chemistry,PG Salaried PGTA,HEI,30,4,0,4,13
202526,Academic year,National,E92000001,England,Chemistry,PG Salaried PGTA,SCITT,194,29,3,30,15
202526,Academic year,National,E92000001,England,Chemistry,PG Salaried PGTA,Total,214,33,4,34,16
202526,Academic year,National,E92000001,England,Chemistry,PG Salaried School Direct,HEI,48,4,0,4,8
202526,Academic year,National,E92000001,England,Chemistry,PG Salaried School Direct,SCITT,626,45,5,47,8
202526,Academic year,National,E92000001,England,Chemistry,PG Salaried School Direct,Total,637,49,5,51,8
202526,Academic year,National,E92000001,England,Chemistry,PG Total,HEI,2307,480,54,545,24
202526,Academic year,National,E92000001,England,Chemistry,PG Total,SCITT,1475,411,46,466,32
202526,Academic year,National,E92000001,England,Chemistry,PG Total,Total,2993,891,100,1011,34
202526,Academic year,National,E92000001,England,Chemistry,Total,HEI,2307,480,54,545,24
202526,Academic year,National,E92000001,England,Chemistry,Total,SCITT,1475,411,46,466,32
202526,Academic year,National,E92000001,England,Chemistry,Total,Total,2993,891,100,1011,34
202526,Academic year,National,E92000001,England,Chemistry,UG Teacher Degree Apprenticeship,HEI,0,0,0,0,0
202526,Academic year,National,E92000001,England,Chemistry,UG Teacher Degree Apprenticeship,SCITT,0,0,0,0,0
202526,Academic year,National,E92000001,England,Chemistry,UG Teacher Degree Apprenticeship,Total,0,0,0,0,0
202526,Academic year,National,E92000001,England,Classics,PG fee-funded,HEI,106,36,86,43,41
202526,Academic year,National,E92000001,England,Classics,PG fee-funded,SCITT,22,5,12,x,x
202526,Academic year,National,E92000001,England,Classics,PG fee-funded,Total,109,41,98,49,45
202526,Academic year,National,E92000001,England,Classics,PG Salaried PGTA,HEI,3,0,0,x,x
202526,Academic year,National,E92000001,England,Classics,PG Salaried PGTA,SCITT,0,0,0,0,0
202526,Academic year,National,E92000001,England,Classics,PG Salaried PGTA,Total,3,0,0,x,x
202526,Academic year,National,E92000001,England,Classics,PG Salaried School Direct,HEI,0,0,0,0,0
202526,Academic year,National,E92000001,England,Classics,PG Salaried School Direct,SCITT,8,1,2,x,x
202526,Academic year,National,E92000001,England,Classics,PG Salaried School Direct,Total,8,1,2,x,x
202526,Academic year,National,E92000001,England,Classics,PG Total,HEI,106,36,86,43,41
202526,Academic year,National,E92000001,England,Classics,PG Total,SCITT,29,6,14,x,x
202526,Academic year,National,E92000001,England,Classics,PG Total,Total,112,42,100,50,45
202526,Academic year,National,E92000001,England,Classics,Total,HEI,106,36,86,43,41
202526,Academic year,National,E92000001,England,Classics,Total,SCITT,29,6,14,x,x
202526,Academic year,National,E92000001,England,Classics,Total,Total,112,42,100,50,45
202526,Academic year,National,E92000001,England,Classics,UG Teacher Degree Apprenticeship,HEI,0,0,0,0,0
202526,Academic year,National,E92000001,England,Classics,UG Teacher Degree Apprenticeship,SCITT,0,0,0,0,0
202526,Academic year,National,E92000001,England,Classics,UG Teacher Degree Apprenticeship,Total,0,0,0,0,0
202526,Academic year,National,E92000001,England,Computing,PG fee-funded,HEI,2017,438,59,499,25
202526,Academic year,National,E92000001,England,Computing,PG fee-funded,SCITT,967,269,36,341,35
202526,Academic year,National,E92000001,England,Computing,PG fee-funded,Total,2427,707,95,840,35
202526,Academic year,National,E92000001,England,Computing,PG Salaried PGTA,HEI,14,0,0,x,x
202526,Academic year,National,E92000001,England,Computing,PG Salaried PGTA,SCITT,203,15,2,16,8
202526,Academic year,National,E92000001,England,Computing,PG Salaried PGTA,Total,210,15,2,16,8
202526,Academic year,National,E92000001,England,Computing,PG Salaried School Direct,HEI,12,2,0,x,x
202526,Academic year,National,E92000001,England,Computing,PG Salaried School Direct,SCITT,486,18,2,23,5
202526,Academic year,National,E92000001,England,Computing,PG Salaried School Direct,Total,491,20,3,25,5
202526,Academic year,National,E92000001,England,Computing,PG Total,HEI,2031,440,59,501,25
202526,Academic year,National,E92000001,England,Computing,PG Total,SCITT,1409,302,41,380,27
202526,Academic year,National,E92000001,England,Computing,PG Total,Total,2714,742,100,881,32
202526,Academic year,National,E92000001,England,Computing,Total,HEI,2031,440,59,501,25
202526,Academic year,National,E92000001,England,Computing,Total,SCITT,1409,302,41,380,27
202526,Academic year,National,E92000001,England,Computing,Total,Total,2714,742,100,881,32
202526,Academic year,National,E92000001,England,Computing,UG Teacher Degree Apprenticeship,HEI,0,0,0,0,0
202526,Academic year,National,E92000001,England,Computing,UG Teacher Degree Apprenticeship,SCITT,0,0,0,0,0
202526,Academic year,National,E92000001,England,Computing,UG Teacher Degree Apprenticeship,Total,0,0,0,0,0
202526,Academic year,National,E92000001,England,Design & Technology,PG fee-funded,HEI,1014,317,46,348,34
202526,Academic year,National,E92000001,England,Design & Technology,PG fee-funded,SCITT,780,314,46,352,45
202526,Academic year,National,E92000001,England,Design & Technology,PG fee-funded,Total,1428,631,92,700,49
202526,Academic year,National,E92000001,England,Design & Technology,PG Salaried PGTA,HEI,13,2,0,x,x
202526,Academic year,National,E92000001,England,Design & Technology,PG Salaried PGTA,SCITT,63,11,2,11,17
202526,Academic year,National,E92000001,England,Design & Technology,PG Salaried PGTA,Total,74,13,2,13,18
202526,Academic year,National,E92000001,England,Design & Technology,PG Salaried School Direct,HEI,4,2,0,x,x
202526,Academic year,National,E92000001,England,Design & Technology,PG Salaried School Direct,SCITT,229,38,6,39,17
202526,Academic year,National,E92000001,England,Design & Technology,PG Salaried School Direct,Total,232,40,6,41,18
202526,Academic year,National,E92000001,England,Design & Technology,PG Total,HEI,1025,321,47,352,34
202526,Academic year,National,E92000001,England,Design & Technology,PG Total,SCITT,955,363,53,402,42
202526,Academic year,National,E92000001,England,Design & Technology,PG Total,Total,1570,684,100,754,48
202526,Academic year,National,E92000001,England,Design & Technology,Total,HEI,1025,321,47,352,34
202526,Academic year,National,E92000001,England,Design & Technology,Total,SCITT,955,363,53,402,42
202526,Academic year,National,E92000001,England,Design & Technology,Total,Total,1570,684,100,754,48
202526,Academic year,National,E92000001,England,Design & Technology,UG Teacher Degree Apprenticeship,HEI,0,0,0,0,0
202526,Academic year,National,E92000001,England,Design & Technology,UG Teacher Degree Apprenticeship,SCITT,0,0,0,0,0
202526,Academic year,National,E92000001,England,Design & Technology,UG Teacher Degree Apprenticeship,Total,0,0,0,0,0
202526,Academic year,National,E92000001,England,Drama,PG fee-funded,HEI,446,154,58,186,42
202526,Academic year,National,E92000001,England,Drama,PG fee-funded,SCITT,239,92,34,107,45
202526,Academic year,National,E92000001,England,Drama,PG fee-funded,Total,565,246,92,293,52
202526,Academic year,National,E92000001,England,Drama,PG Salaried PGTA,HEI,2,0,0,x,x
202526,Academic year,National,E92000001,England,Drama,PG Salaried PGTA,SCITT,99,19,7,20,20
202526,Academic year,National,E92000001,England,Drama,PG Salaried PGTA,Total,99,19,7,20,20
202526,Academic year,National,E92000001,England,Drama,PG Salaried School Direct,HEI,0,0,0,0,0
202526,Academic year,National,E92000001,England,Drama,PG Salaried School Direct,SCITT,68,2,1,2,3
202526,Academic year,National,E92000001,England,Drama,PG Salaried School Direct,Total,68,2,1,2,3
202526,Academic year,National,E92000001,England,Drama,PG Total,HEI,448,154,58,186,42
202526,Academic year,National,E92000001,England,Drama,PG Total,SCITT,335,113,42,129,39
202526,Academic year,National,E92000001,England,Drama,PG Total,Total,645,267,100,315,49
202526,Academic year,National,E92000001,England,Drama,Total,HEI,448,154,58,186,42
202526,Academic year,National,E92000001,England,Drama,Total,SCITT,335,113,42,129,39
202526,Academic year,National,E92000001,England,Drama,Total,Total,645,267,100,315,49
202526,Academic year,National,E92000001,England,Drama,UG Teacher Degree Apprenticeship,HEI,0,0,0,0,0
202526,Academic year,National,E92000001,England,Drama,UG Teacher Degree Apprenticeship,SCITT,0,0,0,0,0
202526,Academic year,National,E92000001,England,Drama,UG Teacher Degree Apprenticeship,Total,0,0,0,0,0
202526,Academic year,National,E92000001,England,English,PG fee-funded,HEI,3305,1042,60,1179,36
202526,Academic year,National,E92000001,England,English,PG fee-funded,SCITT,1523,478,28,570,37
202526,Academic year,National,E92000001,England,English,PG fee-funded,Total,3986,1520,88,1749,44
202526,Academic year,National,E92000001,England,English,PG Salaried PGTA,HEI,109,4,0,4,4
202526,Academic year,National,E92000001,England,English,PG Salaried PGTA,SCITT,778,140,8,150,19
202526,Academic year,National,E92000001,England,English,PG Salaried PGTA,Total,834,144,8,154,18
202526,Academic year,National,E92000001,England,English,PG Salaried School Direct,HEI,110,5,0,5,5
202526,Academic year,National,E92000001,England,English,PG Salaried School Direct,SCITT,884,59,3,66,7
202526,Academic year,National,E92000001,England,English,PG Salaried School Direct,Total,922,64,4,71,8
202526,Academic year,National,E92000001,England,English,PG Total,HEI,3461,1051,61,1188,34
202526,Academic year,National,E92000001,England,English,PG Total,SCITT,2523,677,39,786,31
202526,Academic year,National,E92000001,England,English,PG Total,Total,4751,1728,100,1974,42
202526,Academic year,National,E92000001,England,English,Total,HEI,3461,1051,61,1188,34
202526,Academic year,National,E92000001,England,English,Total,SCITT,2523,677,39,786,31
202526,Academic year,National,E92000001,England,English,Total,Total,4751,1728,100,1974,42
202526,Academic year,National,E92000001,England,English,UG Teacher Degree Apprenticeship,HEI,0,0,0,0,0
202526,Academic year,National,E92000001,England,English,UG Teacher Degree Apprenticeship,SCITT,0,0,0,0,0
202526,Academic year,National,E92000001,England,English,UG Teacher Degree Apprenticeship,Total,0,0,0,0,0
202526,Academic year,National,E92000001,England,Geography,PG fee-funded,HEI,1595,617,64,664,42
202526,Academic year,National,E92000001,England,Geography,PG fee-funded,SCITT,791,303,31,353,45
202526,Academic year,National,E92000001,England,Geography,PG fee-funded,Total,1951,920,95,1017,52
202526,Academic year,National,E92000001,England,Geography,PG Salaried PGTA,HEI,12,0,0,x,x
202526,Academic year,National,E92000001,England,Geography,PG Salaried PGTA,SCITT,101,14,1,18,18
202526,Academic year,National,E92000001,England,Geography,PG Salaried PGTA,Total,111,14,1,18,16
202526,Academic year,National,E92000001,England,Geography,PG Salaried School Direct,HEI,11,0,0,x,x
202526,Academic year,National,E92000001,England,Geography,PG Salaried School Direct,SCITT,340,33,3,36,11
202526,Academic year,National,E92000001,England,Geography,PG Salaried School Direct,Total,344,33,3,36,10
202526,Academic year,National,E92000001,England,Geography,PG Total,HEI,1610,617,64,664,41
202526,Academic year,National,E92000001,England,Geography,PG Total,SCITT,1082,350,36,407,38
202526,Academic year,National,E92000001,England,Geography,PG Total,Total,2159,967,100,1071,50
202526,Academic year,National,E92000001,England,Geography,Total,HEI,1610,617,64,664,41
202526,Academic year,National,E92000001,England,Geography,Total,SCITT,1082,350,36,407,38
202526,Academic year,National,E92000001,England,Geography,Total,Total,2159,967,100,1071,50
202526,Academic year,National,E92000001,England,Geography,UG Teacher Degree Apprenticeship,HEI,0,0,0,0,0
202526,Academic year,National,E92000001,England,Geography,UG Teacher Degree Apprenticeship,SCITT,0,0,0,0,0
202526,Academic year,National,E92000001,England,Geography,UG Teacher Degree Apprenticeship,Total,0,0,0,0,0
202526,Academic year,National,E92000001,England,History,PG fee-funded,HEI,1468,605,66,674,46
202526,Academic year,National,E92000001,England,History,PG fee-funded,SCITT,740,262,28,313,42
202526,Academic year,National,E92000001,England,History,PG fee-funded,Total,1777,867,94,987,56
202526,Academic year,National,E92000001,England,History,PG Salaried PGTA,HEI,23,0,0,x,x
202526,Academic year,National,E92000001,England,History,PG Salaried PGTA,SCITT,347,42,5,45,13
202526,Academic year,National,E92000001,England,History,PG Salaried PGTA,Total,359,42,5,45,13
202526,Academic year,National,E92000001,England,History,PG Salaried School Direct,HEI,15,1,0,x,x
202526,Academic year,National,E92000001,England,History,PG Salaried School Direct,SCITT,197,13,1,14,7
202526,Academic year,National,E92000001,England,History,PG Salaried School Direct,Total,208,14,2,15,7
202526,Academic year,National,E92000001,England,History,PG Total,HEI,1489,606,66,675,45
202526,Academic year,National,E92000001,England,History,PG Total,SCITT,1043,317,34,372,36
202526,Academic year,National,E92000001,England,History,PG Total,Total,2019,923,100,1047,52
202526,Academic year,National,E92000001,England,History,Total,HEI,1489,606,66,675,45
202526,Academic year,National,E92000001,England,History,Total,SCITT,1043,317,34,372,36
202526,Academic year,National,E92000001,England,History,Total,Total,2019,923,100,1047,52
